"תנ ך עברי מודרני"


"This Bible is in the Public Domain."

"Verse ID","Book Name","Book Number",Chapter,Verse,Text
2744,שְׁמֹות,2,40,36,"ובהעלות הענן מעל המשכן יסעו בני ישראל בכל מסעיהם׃"
2745,שְׁמֹות,2,40,37,"ואם לא יעלה הענן ולא יסעו עד יום העלתו׃"
2746,שְׁמֹות,2,40,38,"כי ענן יהוה על המשכן יומם ואש תהיה לילה בו לעיני כל בית ישראל בכל מסעיהם׃"
2747,וַיִּקְרָא,3,1,1,"¶ ויקרא אל משה וידבר יהוה אליו מאהל מועד לאמר׃"
2748,וַיִּקְרָא,3,1,2,"דבר אל בני ישראל ואמרת אלהם אדם כי יקריב מכם קרבן ליהוה מן הבהמה מן הבקר ומן הצאן תקריבו את קרבנכם׃"
2749,וַיִּקְרָא,3,1,3,"אם עלה קרבנו מן הבקר זכר תמים יקריבנו אל פתח אהל מועד יקריב אתו לרצנו לפני יהוה׃"
2750,וַיִּקְרָא,3,1,4,"וסמך ידו על ראש העלה ונרצה לו לכפר עליו׃"
2751,וַיִּקְרָא,3,1,5,"ושחט את בן הבקר לפני יהוה והקריבו בני אהרן הכהנים את הדם וזרקו את הדם על המזבח סביב אשר פתח אהל מועד׃"
2752,וַיִּקְרָא,3,1,6,"והפשיט את העלה ונתח אתה לנתחיה׃"
2753,וַיִּקְרָא,3,1,7,"ונתנו בני אהרן הכהן אש על המזבח וערכו עצים על האש׃"
2754,וַיִּקְרָא,3,1,8,"וערכו בני אהרן הכהנים את הנתחים את הראש ואת הפדר על העצים אשר על האש אשר על המזבח׃"
2755,וַיִּקְרָא,3,1,9,"וקרבו וכרעיו ירחץ במים והקטיר הכהן את הכל המזבחה עלה אשה ריח ניחוח ליהוה׃"
2756,וַיִּקְרָא,3,1,10,"ואם מן הצאן קרבנו מן הכשבים או מן העזים לעלה זכר תמים יקריבנו׃"
2757,וַיִּקְרָא,3,1,11,"ושחט אתו על ירך המזבח צפנה לפני יהוה וזרקו בני אהרן הכהנים את דמו על המזבח סביב׃"
2758,וַיִּקְרָא,3,1,12,"ונתח אתו לנתחיו ואת ראשו ואת פדרו וערך הכהן אתם על העצים אשר על האש אשר על המזבח׃"
2759,וַיִּקְרָא,3,1,13,"והקרב והכרעים ירחץ במים והקריב הכהן את הכל והקטיר המזבחה עלה הוא אשה ריח ניחח ליהוה׃"
2760,וַיִּקְרָא,3,1,14,"ואם מן העוף עלה קרבנו ליהוה והקריב מן התרים או מן בני היונה את קרבנו׃"
2761,וַיִּקְרָא,3,1,15,"והקריבו הכהן אל המזבח ומלק את ראשו והקטיר המזבחה ונמצה דמו על קיר המזבח׃"
2762,וַיִּקְרָא,3,1,16,"והסיר את מראתו בנצתה והשליך אתה אצל המזבח קדמה אל מקום הדשן׃"
2763,וַיִּקְרָא,3,1,17,"ושסע אתו בכנפיו לא יבדיל והקטיר אתו הכהן המזבחה על העצים אשר על האש עלה הוא אשה ריח ניחח ליהוה׃"
2764,וַיִּקְרָא,3,2,1,"¶ ונפש כי תקריב קרבן מנחה ליהוה סלת יהיה קרבנו ויצק עליה שמן ונתן עליה לבנה׃"
2765,וַיִּקְרָא,3,2,2,"והביאה אל בני אהרן הכהנים וקמץ משם מלא קמצו מסלתה ומשמנה על כל לבנתה והקטיר הכהן את אזכרתה המזבחה אשה ריח ניחח ליהוה׃"
2766,וַיִּקְרָא,3,2,3,"והנותרת מן המנחה לאהרן ולבניו קדש קדשים מאשי יהוה׃"
2767,וַיִּקְרָא,3,2,4,"וכי תקרב קרבן מנחה מאפה תנור סלת חלות מצת בלולת בשמן ורקיקי מצות משחים בשמן׃"
2768,וַיִּקְרָא,3,2,5,"ואם מנחה על המחבת קרבנך סלת בלולה בשמן מצה תהיה׃"
2769,וַיִּקְרָא,3,2,6,"פתות אתה פתים ויצקת עליה שמן מנחה הוא׃"
2770,וַיִּקְרָא,3,2,7,"ואם מנחת מרחשת קרבנך סלת בשמן תעשה׃"
2771,וַיִּקְרָא,3,2,8,"והבאת את המנחה אשר יעשה מאלה ליהוה והקריבה אל הכהן והגישה אל המזבח׃"
2772,וַיִּקְרָא,3,2,9,"והרים הכהן מן המנחה את אזכרתה והקטיר המזבחה אשה ריח ניחח ליהוה׃"
2773,וַיִּקְרָא,3,2,10,"והנותרת מן המנחה לאהרן ולבניו קדש קדשים מאשי יהוה׃"
2774,וַיִּקְרָא,3,2,11,"כל המנחה אשר תקריבו ליהוה לא תעשה חמץ כי כל שאר וכל דבש לא תקטירו ממנו אשה ליהוה׃"
2775,וַיִּקְרָא,3,2,12,"קרבן ראשית תקריבו אתם ליהוה ואל המזבח לא יעלו לריח ניחח׃"
2776,וַיִּקְרָא,3,2,13,"וכל קרבן מנחתך במלח תמלח ולא תשבית מלח ברית אלהיך מעל מנחתך על כל קרבנך תקריב מלח׃"
2777,וַיִּקְרָא,3,2,14,"ואם תקריב מנחת בכורים ליהוה אביב קלוי באש גרש כרמל תקריב את מנחת בכוריך׃"
2778,וַיִּקְרָא,3,2,15,"ונתת עליה שמן ושמת עליה לבנה מנחה הוא׃"
2779,וַיִּקְרָא,3,2,16,"והקטיר הכהן את אזכרתה מגרשה ומשמנה על כל לבנתה אשה ליהוה׃"
2780,וַיִּקְרָא,3,3,1,"¶ ואם זבח שלמים קרבנו אם מן הבקר הוא מקריב אם זכר אם נקבה תמים יקריבנו לפני יהוה׃"
2781,וַיִּקְרָא,3,3,2,"וסמך ידו על ראש קרבנו ושחטו פתח אהל מועד וזרקו בני אהרן הכהנים את הדם על המזבח סביב׃"
2782,וַיִּקְרָא,3,3,3,"והקריב מזבח השלמים אשה ליהוה את החלב המכסה את הקרב ואת כל החלב אשר על הקרב׃"
2783,וַיִּקְרָא,3,3,4,"ואת שתי הכלית ואת החלב אשר עלהן אשר על הכסלים ואת היתרת על הכבד על הכליות יסירנה׃"
2784,וַיִּקְרָא,3,3,5,"והקטירו אתו בני אהרן המזבחה על העלה אשר על העצים אשר על האש אשה ריח ניחח ליהוה׃"
2785,וַיִּקְרָא,3,3,6,"ואם מן הצאן קרבנו לזבח שלמים ליהוה זכר או נקבה תמים יקריבנו׃"
2786,וַיִּקְרָא,3,3,7,"אם כשב הוא מקריב את קרבנו והקריב אתו לפני יהוה׃"
2787,וַיִּקְרָא,3,3,8,"וסמך את ידו על ראש קרבנו ושחט אתו לפני אהל מועד וזרקו בני אהרן את דמו על המזבח סביב׃"
2788,וַיִּקְרָא,3,3,9,"והקריב מזבח השלמים אשה ליהוה חלבו האליה תמימה לעמת העצה יסירנה ואת החלב המכסה את הקרב ואת כל החלב אשר על הקרב׃"
2789,וַיִּקְרָא,3,3,10,"ואת שתי הכלית ואת החלב אשר עלהן אשר על הכסלים ואת היתרת על הכבד על הכלית יסירנה׃"
2790,וַיִּקְרָא,3,3,11,"והקטירו הכהן המזבחה לחם אשה ליהוה׃"
2791,וַיִּקְרָא,3,3,12,"ואם עז קרבנו והקריבו לפני יהוה׃"
2792,וַיִּקְרָא,3,3,13,"וסמך את ידו על ראשו ושחט אתו לפני אהל מועד וזרקו בני אהרן את דמו על המזבח סביב׃"
2793,וַיִּקְרָא,3,3,14,"והקריב ממנו קרבנו אשה ליהוה את החלב המכסה את הקרב ואת כל החלב אשר על הקרב׃"
2794,וַיִּקְרָא,3,3,15,"ואת שתי הכלית ואת החלב אשר עלהן אשר על הכסלים ואת היתרת על הכבד על הכלית יסירנה׃"
2795,וַיִּקְרָא,3,3,16,"והקטירם הכהן המזבחה לחם אשה לריח ניחח כל חלב ליהוה׃"
2796,וַיִּקְרָא,3,3,17,"חקת עולם לדרתיכם בכל מושבתיכם כל חלב וכל דם לא תאכלו׃"
2797,וַיִּקְרָא,3,4,1,"¶ וידבר יהוה אל משה לאמר׃"
2798,וַיִּקְרָא,3,4,2,"דבר אל בני ישראל לאמר נפש כי תחטא בשגגה מכל מצות יהוה אשר לא תעשינה ועשה מאחת מהנה׃"
2799,וַיִּקְרָא,3,4,3,"אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת׃"
2800,וַיִּקְרָא,3,4,4,"והביא את הפר אל פתח אהל מועד לפני יהוה וסמך את ידו על ראש הפר ושחט את הפר לפני יהוה׃"
2801,וַיִּקְרָא,3,4,5,"ולקח הכהן המשיח מדם הפר והביא אתו אל אהל מועד׃"
2802,וַיִּקְרָא,3,4,6,"וטבל הכהן את אצבעו בדם והזה מן הדם שבע פעמים לפני יהוה את פני פרכת הקדש׃"
2803,וַיִּקְרָא,3,4,7,"ונתן הכהן מן הדם על קרנות מזבח קטרת הסמים לפני יהוה אשר באהל מועד ואת כל דם הפר ישפך אל יסוד מזבח העלה אשר פתח אהל מועד׃"
2804,וַיִּקְרָא,3,4,8,"ואת כל חלב פר החטאת ירים ממנו את החלב המכסה על הקרב ואת כל החלב אשר על הקרב׃"
2805,וַיִּקְרָא,3,4,9,"ואת שתי הכלית ואת החלב אשר עליהן אשר על הכסלים ואת היתרת על הכבד על הכליות יסירנה׃"
2806,וַיִּקְרָא,3,4,10,"כאשר יורם משור זבח השלמים והקטירם הכהן על מזבח העלה׃"
2807,וַיִּקְרָא,3,4,11,"ואת עור הפר ואת כל בשרו על ראשו ועל כרעיו וקרבו ופרשו׃"
2808,וַיִּקְרָא,3,4,12,"והוציא את כל הפר אל מחוץ למחנה אל מקום טהור אל שפך הדשן ושרף אתו על עצים באש על שפך הדשן ישרף׃"
2809,וַיִּקְרָא,3,4,13,"ואם כל עדת ישראל ישגו ונעלם דבר מעיני הקהל ועשו אחת מכל מצות יהוה אשר לא תעשינה ואשמו׃"
2810,וַיִּקְרָא,3,4,14,"ונודעה החטאת אשר חטאו עליה והקריבו הקהל פר בן בקר לחטאת והביאו אתו לפני אהל מועד׃"
2811,וַיִּקְרָא,3,4,15,"וסמכו זקני העדה את ידיהם על ראש הפר לפני יהוה ושחט את הפר לפני יהוה׃"
2812,וַיִּקְרָא,3,4,16,"והביא הכהן המשיח מדם הפר אל אהל מועד׃"
2813,וַיִּקְרָא,3,4,17,"וטבל הכהן אצבעו מן הדם והזה שבע פעמים לפני יהוה את פני הפרכת׃"
2814,וַיִּקְרָא,3,4,18,"ומן הדם יתן על קרנת המזבח אשר לפני יהוה אשר באהל מועד ואת כל הדם ישפך אל יסוד מזבח העלה אשר פתח אהל מועד׃"
2815,וַיִּקְרָא,3,4,19,"ואת כל חלבו ירים ממנו והקטיר המזבחה׃"
2816,וַיִּקְרָא,3,4,20,"ועשה לפר כאשר עשה לפר החטאת כן יעשה לו וכפר עלהם הכהן ונסלח להם׃"
2817,וַיִּקְרָא,3,4,21,"והוציא את הפר אל מחוץ למחנה ושרף אתו כאשר שרף את הפר הראשון חטאת הקהל הוא׃"
2818,וַיִּקְרָא,3,4,22,"אשר נשיא יחטא ועשה אחת מכל מצות יהוה אלהיו אשר לא תעשינה בשגגה ואשם׃"
2819,וַיִּקְרָא,3,4,23,"או הודע אליו חטאתו אשר חטא בה והביא את קרבנו שעיר עזים זכר תמים׃"
2820,וַיִּקְרָא,3,4,24,"וסמך ידו על ראש השעיר ושחט אתו במקום אשר ישחט את העלה לפני יהוה חטאת הוא׃"
2821,וַיִּקְרָא,3,4,25,"ולקח הכהן מדם החטאת באצבעו ונתן על קרנת מזבח העלה ואת דמו ישפך אל יסוד מזבח העלה׃"
2822,וַיִּקְרָא,3,4,26,"ואת כל חלבו יקטיר המזבחה כחלב זבח השלמים וכפר עליו הכהן מחטאתו ונסלח לו׃"
2823,וַיִּקְרָא,3,4,27,"ואם נפש אחת תחטא בשגגה מעם הארץ בעשתה אחת ממצות יהוה אשר לא תעשינה ואשם׃"
2824,וַיִּקְרָא,3,4,28,"או הודע אליו חטאתו אשר חטא והביא קרבנו שעירת עזים תמימה נקבה על חטאתו אשר חטא׃"
2825,וַיִּקְרָא,3,4,29,"וסמך את ידו על ראש החטאת ושחט את החטאת במקום העלה׃"
2826,וַיִּקְרָא,3,4,30,"ולקח הכהן מדמה באצבעו ונתן על קרנת מזבח העלה ואת כל דמה ישפך אל יסוד המזבח׃"
2827,וַיִּקְרָא,3,4,31,"ואת כל חלבה יסיר כאשר הוסר חלב מעל זבח השלמים והקטיר הכהן המזבחה לריח ניחח ליהוה וכפר עליו הכהן ונסלח לו׃"
2828,וַיִּקְרָא,3,4,32,"ואם כבש יביא קרבנו לחטאת נקבה תמימה יביאנה׃"
2829,וַיִּקְרָא,3,4,33,"וסמך את ידו על ראש החטאת ושחט אתה לחטאת במקום אשר ישחט את העלה׃"
2830,וַיִּקְרָא,3,4,34,"ולקח הכהן מדם החטאת באצבעו ונתן על קרנת מזבח העלה ואת כל דמה ישפך אל יסוד המזבח׃"
2831,וַיִּקְרָא,3,4,35,"ואת כל חלבה יסיר כאשר יוסר חלב הכשב מזבח השלמים והקטיר הכהן אתם המזבחה על אשי יהוה וכפר עליו הכהן על חטאתו אשר חטא ונסלח לו׃"
2832,וַיִּקְרָא,3,5,1,"¶ ונפש כי תחטא ושמעה קול אלה והוא עד או ראה או ידע אם לוא יגיד ונשא עונו׃"
2833,וַיִּקְרָא,3,5,2,"או נפש אשר תגע בכל דבר טמא או בנבלת חיה טמאה או בנבלת בהמה טמאה או בנבלת שרץ טמא ונעלם ממנו והוא טמא ואשם׃"
2834,וַיִּקְרָא,3,5,3,"או כי יגע בטמאת אדם לכל טמאתו אשר יטמא בה ונעלם ממנו והוא ידע ואשם׃"
2835,וַיִּקְרָא,3,5,4,"או נפש כי תשבע לבטא בשפתים להרע או להיטיב לכל אשר יבטא האדם בשבעה ונעלם ממנו והוא ידע ואשם לאחת מאלה׃"
2836,וַיִּקְרָא,3,5,5,"והיה כי יאשם לאחת מאלה והתודה אשר חטא עליה׃"
2837,וַיִּקְרָא,3,5,6,"והביא את אשמו ליהוה על חטאתו אשר חטא נקבה מן הצאן כשבה או שעירת עזים לחטאת וכפר עליו הכהן מחטאתו׃"
